,Rec_Id,speaker,timestamp,text,strategy,source,utterance_length,game_id,voted_for,end_role,votes_target,winner
10889,22,paul,147,He's not both of the Werewolves.,['Defense'],Youtube,6,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10890,31,paul,180,I have information as well. But I'm very concerned-,['Defense'],Youtube,9,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10891,35,paul,202,Because you looked at two cards and didn't see-,['Accusation'],Youtube,9,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10892,44,paul,231,"Okay, fine. I was a Troublemaker.",['Identity Declaration'],Youtube,6,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10893,46,paul,237,I did switch cards.,['Evidence'],Youtube,4,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10894,48,paul,240,I'm not going to tell you that yet.,['Defense'],Youtube,8,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10895,50,paul,244,I will tell you I did not switch Mike.,"['Defense', 'Evidence']",Youtube,9,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10896,72,paul,297,"Yeah, who?",['Interrogation'],Youtube,2,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10897,88,paul,322,I think we have one Werewolf.,['Accusation'],Youtube,6,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10898,90,paul,325,Yeah.,['No Strategy'],Youtube,1,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10899,102,paul,343,How much time do we have left?,['No Strategy'],Youtube,7,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10900,106,paul,345,I switched Eric.,['Evidence'],Youtube,3,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10901,109,paul,350,After you robbed.,['Evidence'],Youtube,3,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10902,113,paul,357,Fuck that.,['Defense'],Youtube,2,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10903,116,paul,360,What? We are not voting yet. I was,['Defense'],Youtube,8,game1 - Retrovision  ONE NIGHT ULTIMATE WEREWOLF  Retro 7,eric,Werewolf,paul,Villagers
10904,3,caitlynn,0,Is there an option to do no music?,['No Strategy'],Youtube,8,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10905,8,caitlynn,29,I mean...,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10906,16,caitlynn,58,Why do you keep calling it hadays? Where did that come from?,['No Strategy'],Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10907,22,caitlynn,84,Do we have? Is that a 3.5 to.,['No Strategy'],Youtube,8,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10908,25,caitlynn,90,I've got a cable in my car.,['No Strategy'],Youtube,7,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10909,31,caitlynn,103,Keep talking about it.,['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10910,34,caitlynn,108,Two werewolves.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10911,37,caitlynn,111,Okay so.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10912,54,caitlynn,141,"Do we have anything that switches things? Oh, we have a troublemaker.","['Interrogation', 'Defense']",Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10913,56,caitlynn,144,Yeah.,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10914,59,caitlynn,147,Insomniac.,['Defense'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10915,61,caitlynn,150,All of them.,['No Strategy'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10916,64,caitlynn,155,But you could be one of the werewolves but definitely.,['Accusation'],Youtube,10,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10917,66,caitlynn,158,Definitely not that werewolf.,['Accusation'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10918,75,caitlynn,183,Right.,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10919,81,caitlynn,183,I am the werewolf.,['Identity Declaration'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10920,84,caitlynn,185,Sure. Sure.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10921,88,caitlynn,193,Put it back in.,['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10922,97,caitlynn,208,Insomniac?,['Interrogation'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10923,110,caitlynn,250,Spamonite has officially lost it.,['No Strategy'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10924,122,caitlynn,287,I'm going to plead the fifth.,['Defense'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10925,125,caitlynn,295,I have.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10926,4,mike,0,Yep.,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10927,6,mike,25,"I can also turn down the volume of the music, which is probably what I'm going to do.",['No Strategy'],Youtube,18,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10928,15,mike,58,Right?,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10929,23,mike,86,Yeah. If you have.,['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10930,28,mike,92,Two werewolves?,['Interrogation'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10931,30,mike,100,That's a good strategy though. We can just keep talking about this.,['No Strategy'],Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10932,33,mike,107,Yeah.,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10933,36,mike,110,Blaming other people as the werewolves.,['No Strategy'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10934,44,mike,125,No. I guess not.,['Defense'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10935,48,mike,132,I think he's the werewolf.,['Accusation'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10936,51,mike,137,Did you wake up as what you were?,['Interrogation'],Youtube,8,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10937,53,mike,141,I don't think he did.,['Accusation'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10938,62,mike,151,I can guarantee you I'm one of the ones that Justin just said.,['No Strategy'],Youtube,13,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10939,68,mike,161,And not the tanner either.,['Defense'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10940,70,mike,163,"Just, tanner's straight out.",['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10941,74,mike,182,Yeah. Sure.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10942,76,mike,183,There you go.,['No Strategy'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10943,80,mike,183,Caitlynn's the werewolf.,['Accusation'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10944,83,mike,184,Well yeah.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10945,86,mike,187,I think we yeah.,['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10946,96,mike,208,Yeah. Are you still the insomniac?,"['Accusation', 'Interrogation']",Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10947,99,mike,214,Explain something?,['Defense'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10948,101,mike,222,I don't think he woke up as.,['Accusation'],Youtube,7,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10949,107,mike,239,"Oh well sweet, okay. Who'd you switch?",['Interrogation'],Youtube,7,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10950,114,mike,260,That's a good leg. I like that leg.,['No Strategy'],Youtube,8,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10951,116,mike,262,I like that leg.,['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10952,118,mike,269,Yeah. I'll commit to some action.,['No Strategy'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10953,128,mike,299,I saw a revealer.,"['Defense', 'Evidence']",Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10954,130,mike,305,And there's no drunk so it doesn't really matter where.,['No Strategy'],Youtube,10,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10955,133,mike,320,Oh he could be a tanner.,['Accusation'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10956,135,mike,321,He could be a tanner.,['Accusation'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10957,140,mike,341,Yeah. I think she might be the tanner too.,['Accusation'],Youtube,9,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10958,143,mike,350,It's possible.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Werewolf,mitchell,Werewolves
10959,7,mitchell,25,So just sit in silence as the guy just whispers to us?,['No Strategy'],Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10960,21,mitchell,81,Vote PuppyTutors.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10961,26,mitchell,90,"Two werewolves, yeah.",['No Strategy'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10962,32,mitchell,104,Justin's actually employing that strategy right now as one of the two werewolves.,['No Strategy'],Youtube,13,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10963,35,mitchell,109,"Yeah, yeah. So now we can.",['No Strategy'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10964,38,mitchell,111,All right.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10965,40,mitchell,111,So we're 40 seconds in.,['No Strategy'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10966,42,mitchell,120,Who is the revealer?,['Interrogation'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10967,45,mitchell,126,"Hey, that's another way of starting the game. We never do that. We ask people to tell us what they are but now we can.",['No Strategy'],Youtube,25,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10968,47,mitchell,131,Oh I don't want to say.,['Defense'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10969,49,mitchell,133,I am the insomniac.,['Identity Declaration'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10970,52,mitchell,139,I can hold off on that info for a moment.,['Defense'],Youtube,10,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10971,57,mitchell,144,I could have been a trouble made.,['Accusation'],Youtube,7,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10972,72,mitchell,172,All right.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10973,78,mitchell,183,Passed them around.,['No Strategy'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10974,82,mitchell,183,Okay. So I'm very sure we have a werewolf here.,"['Defense', 'Evidence']",Youtube,10,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10975,87,mitchell,189,I think Caitlynn's a werewolf because she's held off so long on.,"['Accusation', 'Defense']",Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10976,89,mitchell,193,Okay. Jesus Christ.,['No Strategy'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10977,91,mitchell,196,That's dangerous.,['No Strategy'],Youtube,2,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10978,93,mitchell,201,"I mean, I'm good.",['No Strategy'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10979,95,mitchell,206,"What do you mean, what did I see?",['Interrogation'],Youtube,8,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10980,98,mitchell,210,"If you guys reveal that one of you are a troublemaker, that would.","['Defense', 'Evidence']",Youtube,13,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10981,100,mitchell,215,That would explain something. You guys haven't given me anything to work with here yet. God dammit.,['Defense'],Youtube,17,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10982,104,mitchell,225,"Well then who's the troublemaker? That's the only way I can switch. Then you must be the troublemaker. If you're not the troublemaker, he's the troublemaker. I don't think he's the troublemaker.","['Accusation', 'Interrogation']",Youtube,32,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10983,106,mitchell,236,"Nah, she's not the troublemaker. Maybe I'm the troublemaker. I'm the troublemaker.","['Identity Declaration', 'Accusation', 'Defense']",Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10984,108,mitchell,241,I switched nobody. So now you know I woke up as an insomniac.,"['Identity Declaration', 'Defense', 'Evidence']",Youtube,13,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10985,112,mitchell,253,I know. Spamonite has gone crazy.,['No Strategy'],Youtube,6,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10986,115,mitchell,261,Okay.,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10987,119,mitchell,270,Okay.,['No Strategy'],Youtube,1,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10988,121,mitchell,276,Do you want to defend yourself against this? Were you perhaps the werewolf and he's lying?,"['Interrogation', 'Defense']",Youtube,16,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10989,123,mitchell,287,Pleading the fifth. What a strategy. That actually is an interesting strategy in this game.,['Interrogation'],Youtube,15,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10990,126,mitchell,296,"And if you cannot afford one, one will be provided for you.",['No Strategy'],Youtube,12,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10991,132,mitchell,308,"Yes. So you're the werewolf, but he might be the tanner, and you need to save us Ms. Werewolf. I have a feeling she's the werewolf and he's a tanner. This is my guess.","['Accusation', 'Defense']",Youtube,34,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10992,134,mitchell,321,I think he recognizes.,['Accusation'],Youtube,4,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10993,136,mitchell,323,That there is no troublemaker.,['Evidence'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10994,138,mitchell,325,No wait. That's opposite logic I'm using here. I have no clue what Justin is doing.,['No Strategy'],Youtube,16,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10995,142,mitchell,345,So everything's pointing to Justin. Is it possible he did a good job at being tanner?,"['Interrogation', 'Evidence']",Youtube,16,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10996,144,mitchell,351,"Would he do these moves? How? Caitlynn, speak up. You are more important than anyone here. I'm going to be voting Justin.","['Interrogation', 'Call for Action', 'Defense']",Youtube,22,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,justin,Insomniac,mitchell,Werewolves
10997,10,justin,29,Man this fucking.,['No Strategy'],Youtube,3,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Tanner,mitchell,Werewolves
10998,12,justin,29,The speaker on this phone.,['No Strategy'],Youtube,5,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Tanner,mitchell,Werewolves
10999,14,justin,55,And the quality of the song is a nightmare. I feel like I'm in hadays.,['No Strategy'],Youtube,15,game1 - ONE NIGHT ULTIMATE WEREWOLF 14  August 26th 2017,mitchell,Tanner,mitchell,Werewolves
